date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,8.9,10.0,9.91,8.8,723611.0,0.82,9.02,8.772,8.399,7.592,344686.52,315037.89,284736.87
2015-11-26,8.6,9.27,9.08,8.48,403495.88,0.65,7.71,8.486,8.174,7.403,275314.28,274054.0,255766.42
2015-11-25,8.25,8.48,8.44,8.16,184976.41,0.19,2.3,8.264,8.001,7.259,232513.31,262049.88,244222.62
2015-11-24,8.14,8.32,8.25,8.0,158068.44,0.09,1.1,8.152,7.866,7.144,240316.91,263079.0,247992.37
2015-11-23,8.45,8.47,8.18,8.1,253280.88,-0.3,-3.54,8.064,7.731,7.05,281287.66,269497.07,258317.4
2015-11-20,7.99,8.68,8.48,7.88,376749.78,0.51,6.4,8.026,7.61,6.944,285389.26,275492.23,259186.14
2015-11-19,7.88,8.02,7.97,7.7,189491.06,0.09,1.14,7.862,7.45,6.822,272793.72,273281.26,253373.63
2015-11-18,7.8,8.1,7.88,7.8,223994.39,0.08,1.03,7.738,7.304,6.708,291586.45,286596.38,255503.59
2015-11-17,8.0,8.27,7.81,7.8,362922.19,-0.18,-2.25,7.58,7.157,6.59,285841.1,289352.07,259839.4
2015-11-16,7.45,8.05,7.99,7.41,273788.88,0.35,4.58,7.398,6.987,6.505,257706.48,268342.34,254559.52
2015-11-13,7.35,7.88,7.66,7.22,313772.06,0.3,4.08,7.194,6.784,6.404,265595.2,254435.85,254224.04
2015-11-12,7.12,7.49,7.35,7.01,283454.72,0.26,3.67,7.038,6.631,6.318,273768.8,237478.83,251417.66
2015-11-11,6.92,7.19,7.09,6.92,195267.64,0.18,2.6,6.87,6.517,6.244,281606.3,226395.36,247311.31
2015-11-10,6.89,7.05,6.9,6.8,222249.12,-0.07,-1.0,6.734,6.421,6.173,292863.05,232905.73,247573.73
2015-11-09,6.8,7.06,6.97,6.61,313232.47,0.1,1.46,6.576,6.369,6.115,278978.19,247137.73,247371.55
2015-11-06,6.45,7.09,6.88,6.44,354640.06,0.37,5.68,6.374,6.278,6.051,243276.49,242880.06,250901.2
2015-11-05,6.4,6.68,6.51,6.31,322642.22,0.1,1.56,6.224,6.193,5.985,201188.86,233466.0,252430.85
2015-11-04,6.09,6.42,6.41,6.07,251551.38,0.32,5.25,6.164,6.112,5.933,171184.42,224410.81,250667.07
2015-11-03,5.99,6.11,6.11,5.94,152824.83,0.14,2.35,6.108,6.022,5.861,172948.42,230326.72,242097.34
2015-11-02,6.01,6.17,5.96,5.9,134723.95,-0.16,-2.61,6.162,6.022,5.804,215297.27,240776.69,239639.29
2015-10-30,6.2,6.22,6.13,6.04,144201.94,-0.08,-1.29,6.182,6.024,5.758,242483.63,254012.23,237059.15
2015-10-29,6.18,6.34,6.21,6.11,172619.98,0.07,1.14,6.162,6.005,5.697,265743.13,265356.48,238432.62
2015-10-28,6.21,6.35,6.13,6.05,260371.38,-0.26,-4.07,6.06,5.97,5.643,277637.2,268227.25,239051.57
2015-10-27,6.0,6.46,6.38,5.7,364569.12,0.32,5.28,5.936,5.924,5.586,287705.03,262241.72,236599.78
2015-10-26,6.05,6.15,6.06,5.9,270655.72,0.04,0.66,5.882,5.86,5.526,266256.11,247605.36,231543.74
2015-10-23,5.73,6.07,6.03,5.7,260499.45,0.34,5.97,5.866,5.824,5.473,265540.83,258922.34,226991.55
2015-10-22,5.52,5.72,5.7,5.4,232090.31,0.19,3.45,5.848,5.776,5.413,264969.83,271395.7,222179.39
2015-10-21,6.12,6.17,5.51,5.51,310710.53,-0.61,-9.97,5.88,5.754,5.362,258817.31,276923.33,221386.85
2015-10-20,5.96,6.19,6.11,5.9,257324.56,0.12,2.0,5.912,5.7,5.329,236778.41,253867.97,216688.2
2015-10-19,5.91,6.05,5.98,5.85,267079.28,0.05,0.84,5.838,5.586,5.244,228954.61,238501.89,213836.13
2015-10-16,5.86,5.95,5.94,5.72,257644.47,0.08,1.36,5.782,5.491,5.189,252303.85,220106.06,215180.43
