date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,7.5,7.5,6.87,6.78,353341.19,-0.66,-8.77,7.434,7.538,7.004,257780.04,320525.13,335042.75
2015-11-26,7.59,7.71,7.53,7.45,201735.08,-0.09,-1.18,7.632,7.534,6.97,238322.79,310902.25,336477.07
2015-11-25,7.58,7.68,7.62,7.44,205432.12,0.02,0.26,7.698,7.49,6.889,257825.33,327543.54,341179.86
2015-11-24,7.51,7.86,7.6,7.5,248965.56,0.05,0.66,7.73,7.432,6.797,319244.3,337124.57,339789.54
2015-11-23,7.85,7.86,7.55,7.48,279426.25,-0.31,-3.94,7.696,7.362,6.707,364513.93,369960.32,337966.31
2015-11-20,7.91,8.1,7.86,7.8,256054.95,0.0,0.0,7.642,7.299,6.619,383270.22,406357.91,338865.17
2015-11-19,7.8,7.98,7.86,7.58,299247.78,0.08,1.03,7.436,7.142,6.52,383481.72,415162.28,337644.18
2015-11-18,7.43,8.15,7.78,7.37,512526.97,0.35,4.71,7.282,6.962,6.411,397261.74,415135.14,333411.94
2015-11-17,7.3,7.72,7.43,7.25,475313.72,0.15,2.06,7.134,6.785,6.299,355004.84,389038.19,326241.33
2015-11-16,6.7,7.36,7.28,6.58,373207.66,0.45,6.59,7.028,6.617,6.235,375406.7,355104.01,317523.84
2015-11-13,7.01,7.07,6.83,6.73,257112.45,-0.26,-3.67,6.956,6.47,6.176,429445.6,349560.37,321880.75
2015-11-12,7.14,7.21,7.09,6.88,368147.91,0.05,0.71,6.848,6.405,6.15,446842.84,362051.88,342125.48
2015-11-11,6.9,7.43,7.04,6.82,301242.44,0.14,2.03,6.642,6.288,6.097,433008.53,354816.19,340192.84
2015-11-10,6.99,7.17,6.9,6.75,577323.06,-0.02,-0.29,6.436,6.162,6.019,423071.55,342454.51,347256.55
2015-11-09,6.2,6.92,6.92,6.15,643402.12,0.63,10.02,6.206,6.051,5.943,334801.32,305972.31,331305.35
2015-11-06,6.09,6.37,6.29,6.07,344098.69,0.23,3.79,5.984,5.939,5.866,269675.14,271372.43,316202.2
2015-11-05,6.01,6.16,6.06,5.94,298976.34,0.05,0.83,5.962,5.897,5.81,277260.91,260126.08,309869.44
2015-11-04,5.8,6.04,6.01,5.76,251557.52,0.26,4.52,5.934,5.86,5.767,276623.84,251688.75,310255.99
2015-11-03,5.82,5.92,5.75,5.62,135971.92,-0.06,-1.03,5.888,5.813,5.724,261837.48,263444.47,297865.35
2015-11-02,5.8,6.1,5.81,5.71,317771.25,-0.37,-5.99,5.896,5.853,5.689,277143.3,279943.67,307406.64
2015-10-30,5.93,6.26,6.18,5.89,382027.53,0.26,4.39,5.894,5.882,5.654,273069.72,294201.13,313776.5
2015-10-29,5.84,6.08,5.92,5.8,295791.0,0.14,2.42,5.832,5.894,5.596,242991.25,322199.08,311259.32
2015-10-28,5.76,5.87,5.78,5.66,177625.69,-0.01,-0.17,5.786,5.905,5.539,226753.65,325569.5,304151.27
2015-10-27,5.79,5.85,5.79,5.31,212501.03,-0.01,-0.17,5.738,5.875,5.503,265051.47,352058.59,315139.73
2015-10-26,6.02,6.05,5.8,5.7,297403.34,-0.07,-1.19,5.81,5.835,5.457,282744.03,356638.4,314385.86
2015-10-23,5.75,5.93,5.87,5.66,231635.19,0.18,3.16,5.87,5.793,5.412,315332.54,361031.97,315912.26
2015-10-22,5.48,5.72,5.69,5.48,214603.0,0.15,2.71,5.956,5.722,5.355,401406.91,359612.79,312775.14
2015-10-21,6.15,6.15,5.54,5.54,369114.78,-0.61,-9.92,6.024,5.674,5.297,424385.34,368823.23,307621.21
2015-10-20,6.06,6.23,6.15,5.96,300963.84,0.05,0.82,6.012,5.634,5.243,439065.71,332286.24,298671.95
2015-10-19,6.18,6.29,6.1,5.96,460345.88,-0.2,-3.17,5.86,5.525,5.167,430532.77,334869.61,292958.16
2015-10-16,6.2,6.63,6.3,6.1,662007.06,0.27,4.48,5.716,5.426,5.073,406731.4,333351.86,278423.68
2015-10-15,5.65,6.03,6.03,5.6,329495.16,0.55,10.04,5.488,5.297,4.98,317818.67,300319.56,255254.09
2015-10-14,5.38,5.72,5.48,5.35,442516.62,0.09,1.67,5.324,5.173,4.924,313261.11,282733.05,245143.42
2015-10-13,5.36,5.4,5.39,5.27,258299.12,0.01,0.19,5.256,5.13,4.892,225506.76,278220.88,230337.85
2015-10-12,5.18,5.44,5.38,5.15,341339.03,0.22,4.26,5.19,5.079,4.873,239206.44,272133.32,229607.94
2015-10-09,5.18,5.23,5.16,5.07,217443.44,-0.05,-0.96,5.136,5.031,4.845,259972.33,270792.56,220298.81
2015-10-08,5.19,5.25,5.21,5.11,306707.34,0.15,2.96,5.106,4.987,4.812,282820.45,265937.5,217346.96
2015-10-07,5.12,5.15,5.14,5.1,3744.87,0.08,1.58,5.022,4.919,4.77,252204.99,246419.2,211734.11
2015-09-30,5.06,5.23,5.06,5.01,326797.53,-0.05,-0.98,5.004,4.852,4.74,330934.99,265057.67,223355.79
2015-09-29,4.94,5.29,5.11,4.9,445168.47,0.1,2.0,4.968,4.809,4.738,305060.2,251046.72,219241.77
2015-09-28,4.79,5.18,5.01,4.72,331684.03,0.22,4.59,4.926,4.72,4.749,281612.79,223495.5,211228.02
2015-09-25,5.02,5.06,4.79,4.74,153630.05,-0.26,-5.15,4.868,4.662,4.746,249054.55,210188.63,206311.09
2015-09-24,4.94,5.24,5.05,4.88,397394.88,0.17,3.48,4.816,4.675,4.741,240633.41,207553.79,215766.27
2015-09-23,4.8,5.03,4.88,4.71,197423.56,-0.02,-0.41,4.7,4.653,4.727,199180.36,182454.83,210643.41
2015-09-22,4.72,5.14,4.9,4.7,327931.41,0.18,3.81,4.65,4.666,4.747,197033.24,187082.56,213595.57
2015-09-21,4.44,4.76,4.72,4.4,168892.83,0.19,4.19,4.514,4.659,4.796,165378.21,169805.06,212526.16
2015-09-18,4.47,4.58,4.53,4.42,111524.36,0.06,1.34,4.456,4.637,4.881,171322.71,168756.42,221256.74
2015-09-17,4.6,4.73,4.47,4.43,190129.62,-0.16,-3.46,4.534,4.621,5.0,174474.17,177049.03,243911.35
2015-09-16,4.2,4.64,4.63,4.2,186687.98,0.41,9.72,4.606,4.627,5.121,165729.3,181653.9,261975.64
2015-09-15,4.36,4.42,4.22,4.01,169656.28,-0.21,-4.74,4.682,4.666,5.272,177131.87,187436.82,275677.91
2015-09-14,4.96,4.98,4.43,4.43,198615.3,-0.49,-9.96,4.804,4.778,5.453,174231.9,198960.55,297485.98
2015-09-11,4.82,4.95,4.92,4.8,127281.66,0.09,1.86,4.818,4.829,5.625,166190.13,202433.55,320922.45
2015-09-10,4.92,5.01,4.83,4.81,146405.28,-0.18,-3.59,4.708,4.807,5.749,179623.89,223978.75,354437.29
2015-09-09,4.85,5.07,5.01,4.84,243700.84,0.18,3.73,4.648,4.8,5.902,197578.5,238832.0,395533.61
2015-09-08,4.52,4.84,4.83,4.43,155156.44,0.33,7.33,4.65,4.828,6.011,197741.76,240108.59,416789.26
2015-09-07,4.49,4.69,4.5,4.45,158406.44,0.13,2.98,4.752,4.933,6.111,223689.19,255247.25,439183.84
2015-09-02,4.3,4.69,4.37,4.15,194450.44,-0.16,-3.53,4.84,5.124,6.214,238676.97,273757.05,457747.83
2015-09-01,5.02,5.02,4.53,4.52,236178.34,-0.49,-9.76,4.906,5.378,6.326,268333.6,310773.68,489877.76
2015-08-31,5.26,5.28,5.02,5.0,244517.14,-0.32,-5.99,4.952,5.614,6.423,280085.5,342297.38,511829.78
2015-08-28,4.99,5.34,5.34,4.98,284893.59,0.4,8.1,5.006,5.877,6.47,282475.43,363919.01,523173.09
2015-08-27,4.89,4.95,4.94,4.6,233345.36,0.24,5.11,5.114,6.128,6.495,286805.31,396011.41,529319.84
2015-08-26,4.85,5.1,4.7,4.48,342733.59,-0.06,-1.26,5.408,6.421,6.532,308837.13,439411.34,536878.38
2015-08-25,4.76,5.09,4.76,4.76,294937.81,-0.53,-10.02,5.85,6.691,6.588,353213.75,484895.83,540825.88
2015-08-24,5.5,5.69,5.29,5.29,256466.78,-0.59,-10.03,6.276,7.003,6.62,404509.26,552235.23,547560.43
2015-08-21,6.3,6.39,5.88,5.82,306543.03,-0.53,-8.27,6.748,7.193,6.644,445362.6,593469.93,556443.08
2015-08-20,6.82,7.03,6.41,6.4,343504.44,-0.5,-7.24,7.142,7.288,6.67,505217.5,623120.43,569539.86
2015-08-19,6.82,7.1,6.91,6.2,564616.69,0.02,0.29,7.434,7.303,6.681,569985.55,641738.62,582526.32
2015-08-18,7.59,7.86,6.89,6.89,551415.38,-0.76,-9.94,7.532,7.273,6.645,616577.91,668981.84,578849.32
2015-08-17,7.8,7.85,7.65,7.49,460733.47,-0.2,-2.55,7.73,7.232,6.611,699961.19,681362.17,579052.07
2015-08-14,7.74,8.0,7.85,7.67,605817.5,-0.02,-0.25,7.638,7.062,6.526,741577.25,682427.17,580965.1
2015-08-13,7.28,7.89,7.87,7.03,667344.69,0.47,6.35,7.434,6.862,6.427,741023.36,662628.28,573626.36
2015-08-12,7.78,8.19,7.4,7.36,797578.5,-0.48,-6.09,7.172,6.642,6.306,713491.69,634345.42,560870.87
2015-08-11,7.14,7.91,7.88,7.06,968331.81,0.69,9.6,7.014,6.485,6.204,721385.77,596755.92,539352.25
2015-08-10,6.86,7.35,7.19,6.75,668813.75,0.36,5.27,6.734,6.237,6.107,662763.15,542885.64,528334.23
2015-08-07,6.62,6.84,6.83,6.56,603048.06,0.27,4.12,6.486,6.094,6.031,623277.09,519416.24,514504.86
2015-08-06,6.4,6.89,6.56,6.3,529686.31,-0.05,-0.76,6.29,6.051,5.947,584233.2,515959.29,496549.99
2015-08-05,6.5,6.95,6.61,6.3,837048.94,0.13,2.01,6.112,6.059,5.853,555199.16,523314.02,494317.85
2015-08-04,5.98,6.5,6.48,5.96,675218.69,0.53,8.91,5.956,6.017,5.735,472126.07,488716.8,456627.71
2015-08-03,5.7,6.26,5.95,5.67,471383.44,0.1,1.71,5.74,5.99,5.647,423008.12,476741.97,431380.99
2015-07-31,5.5,6.12,5.85,5.5,407828.62,0.18,3.17,5.702,5.99,5.612,415555.4,479503.04,429735.5
2015-07-30,5.8,6.13,5.67,5.63,384516.09,-0.16,-2.74,5.812,5.991,5.61,447685.37,484624.44,424133.09
2015-07-29,5.54,5.84,5.83,5.41,421683.53,0.43,7.96,6.006,5.969,5.65,491428.88,487396.31,420899.64
2015-07-28,5.31,5.86,5.4,5.18,429628.94,-0.36,-6.25,6.078,5.922,5.718,505307.52,481948.57,415458.87
2015-07-27,6.18,6.67,5.76,5.76,434119.81,-0.64,-10.0,6.24,5.977,5.844,530475.81,513782.83,415964.41
2015-07-24,6.63,6.91,6.4,6.3,568478.5,-0.24,-3.61,6.278,5.968,5.929,543450.67,509593.47,412463.03
2015-07-23,6.17,6.78,6.64,6.06,603233.62,0.45,7.27,6.17,5.843,6.024,521563.51,477140.68,399975.66
2015-07-22,6.11,6.34,6.19,5.91,491076.75,-0.02,-0.32,5.932,5.647,6.152,483363.74,465321.69,386299.73
2015-07-21,5.81,6.39,6.21,5.69,555470.38,0.26,4.37,5.766,5.453,6.335,458589.61,424538.61,377207.56
2015-07-20,5.88,6.07,5.95,5.71,498994.12,0.09,1.54,5.714,5.304,6.499,497089.85,386020.02,362363.53
2015-07-17,5.47,6.0,5.86,5.41,459042.69,0.41,7.52,5.658,5.233,6.687,475736.26,379967.96,349943.38
2015-07-16,4.94,5.64,5.45,4.86,412234.75,0.09,1.68,5.516,5.229,6.933,432717.86,363641.74,342169.1
2015-07-15,5.7,5.82,5.36,5.36,367206.12,-0.59,-9.92,5.362,5.331,7.221,447279.64,354402.98,339658.8
2015-07-14,5.9,6.23,5.95,5.7,747971.56,0.28,4.94,5.14,5.514,7.485,390487.61,348969.17,342077.25
2015-07-13,5.59,5.67,5.67,5.35,392226.19,0.52,10.1,4.894,5.711,7.757,274950.19,318146.0,328679.74
2015-07-10,4.9,5.15,5.15,4.81,243950.66,0.47,10.04,4.808,5.89,8.072,284199.66,315332.58,332961.47
2015-07-09,3.85,4.68,4.68,3.85,485043.66,0.43,10.12,4.942,6.204,8.391,294565.62,322810.63,341934.61
2015-07-08,4.25,4.25,4.25,4.25,83246.0,-0.47,-9.96,5.3,6.657,8.742,261526.32,307277.77,346542.93
2015-07-07,5.0,5.0,4.72,4.72,170284.44,-0.52,-9.92,5.888,7.216,9.083,307450.73,329876.5,368655.26
2015-07-06,6.35,6.35,5.24,5.24,438473.53,-0.58,-9.97,6.528,7.693,9.394,361341.8,338707.04,405681.96
2015-07-03,6.08,6.4,5.82,5.82,295780.47,-0.65,-10.05,6.972,8.14,9.678,346465.51,319918.8,430281.86
2015-07-02,7.19,7.3,6.47,6.47,319847.16,-0.72,-10.01,7.466,8.637,9.883,351055.65,320696.45,455608.97
2015-07-01,7.82,8.05,7.19,7.13,312868.06,-0.73,-9.22,8.014,9.111,10.063,353029.21,324914.61,494896.75
2015-06-30,7.25,8.0,7.92,6.71,439739.78,0.46,6.17,8.544,9.455,10.161,352302.26,335185.33,498585.72
2015-06-29,8.55,8.68,7.46,7.46,364092.09,-0.83,-10.01,8.858,9.803,10.2,316072.29,339213.49,493815.3
2015-06-26,8.88,8.95,8.29,8.29,318731.16,-0.92,-9.99,9.308,10.253,10.239,293372.09,350590.36,495562.45
2015-06-25,9.85,10.15,9.21,9.09,329714.97,-0.63,-6.4,9.808,10.577,10.241,290337.26,361058.59,505629.6
2015-06-24,9.77,10.25,9.84,9.58,309233.31,0.35,3.69,10.208,10.827,10.243,296800.02,385808.1,510526.22
2015-06-23,9.71,9.94,9.49,8.76,258589.91,-0.22,-2.27,10.366,10.949,10.226,318068.39,407434.03,519259.08
2015-06-19,10.4,10.63,9.71,9.71,250591.11,-1.08,-10.01,10.748,11.095,10.21,362354.69,472656.87,532345.64
2015-06-18,11.22,11.51,10.79,10.78,303557.0,-0.42,-3.75,11.198,11.215,10.173,407808.63,540644.91,540731.05
2015-06-17,10.42,11.56,11.21,10.01,362028.75,0.58,5.46,11.346,11.128,10.063,431779.93,590521.48,546546.52
2015-06-16,11.22,11.49,10.63,10.3,415575.19,-0.77,-6.75,11.446,11.014,9.943,474816.18,664878.89,546317.71
2015-06-15,11.88,11.95,11.4,11.27,480021.41,-0.56,-4.68,11.532,10.866,9.86,496799.66,661986.12,539823.09
2015-06-12,11.46,12.31,11.96,11.38,477860.78,0.43,3.73,11.442,10.596,9.715,582959.04,648417.11,525268.35
2015-06-11,11.61,11.87,11.53,11.33,423413.5,-0.18,-1.54,11.232,10.224,9.55,673481.2,640534.53,515856.94
2015-06-10,11.0,12.17,11.71,10.7,577210.0,0.65,5.88,10.91,9.905,9.422,749263.04,650200.6,508175.58
2015-06-09,10.8,11.29,11.06,10.5,525492.62,0.11,1.0,10.582,9.659,9.292,854941.61,635244.35,495305.05
2015-06-08,10.93,11.98,10.95,10.69,910818.31,0.04,0.37,10.2,9.502,9.19,827172.57,631084.14,488268.96
2015-06-05,10.03,10.91,10.91,9.83,930471.56,0.99,9.98,9.75,9.324,9.082,713875.18,592034.42,464026.02
2015-06-04,10.3,10.3,9.92,9.15,802322.69,-0.15,-1.49,9.216,9.13,8.941,607587.87,540817.18,431559.38
2015-06-03,9.15,10.07,10.07,8.94,1105602.88,0.92,10.05,8.9,8.998,8.846,551138.17,502571.55,410879.07
2015-06-02,8.7,9.24,9.15,8.69,386647.41,0.45,5.17,8.736,8.871,8.757,415547.09,427756.52,380354.93
2015-06-01,8.25,8.88,8.7,8.24,344331.34,0.46,5.58,8.804,8.854,8.691,434995.71,417660.06,387979.8
2015-05-29,8.25,8.5,8.24,7.7,399035.03,-0.1,-1.2,8.898,8.834,8.656,470193.66,402119.59,395125.73
2015-05-28,9.29,9.5,8.34,8.33,520074.19,-0.91,-9.84,9.044,8.875,8.609,474046.49,391179.34,386133.63
2015-05-27,9.5,9.52,9.25,9.1,427647.5,-0.24,-2.53,9.096,8.939,8.558,454004.93,366150.56,369408.57
2015-05-26,9.17,9.55,9.49,9.1,483890.5,0.32,3.49,9.006,8.924,8.454,439965.95,355365.74,362987.8
2015-05-25,8.9,9.38,9.17,8.74,520321.09,0.2,2.23,8.904,8.877,8.355,400324.41,345453.78,355089.08
2015-05-22,8.65,9.0,8.97,8.6,418299.19,0.37,4.3,8.77,8.84,8.276,334045.51,336017.63,347335.4
2015-05-21,8.78,8.78,8.6,8.46,419866.38,-0.2,-2.27,8.706,8.751,8.2,308312.18,322301.57,347522.53
2015-05-20,8.98,9.0,8.8,8.75,357452.59,-0.18,-2.0,8.782,8.694,8.138,278296.19,319186.6,342027.48
2015-05-19,8.5,9.05,8.98,8.5,285682.81,0.48,5.65,8.842,8.642,8.059,270765.52,332953.33,341177.15
2015-05-18,8.6,8.65,8.5,8.36,188926.59,-0.15,-1.73,8.85,8.528,7.955,290583.14,358299.55,341122.98
2015-05-15,8.98,8.98,8.65,8.48,289632.53,-0.33,-3.67,8.91,8.477,7.88,337989.74,388131.86,346694.93
2015-05-14,9.18,9.19,8.98,8.83,269786.44,-0.12,-1.32,8.796,8.342,7.799,336290.96,381087.93,340741.81
2015-05-13,9.02,9.39,9.1,8.8,319799.25,0.08,0.89,8.606,8.176,7.7,360077.0,372666.57,338381.25
2015-05-12,8.8,9.12,9.02,8.6,384770.88,0.22,2.5,8.442,7.984,7.614,395141.13,370609.86,339608.32
2015-05-11,8.2,8.82,8.8,8.13,425959.62,0.72,8.91,8.206,7.833,7.533,426015.96,364724.38,333505.75
