date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,14.79,15.0,14.44,14.18,387512.62,-0.37,-2.5,14.532,14.131,13.316,480759.78,476349.06,355361.04
2015-11-26,15.02,15.37,14.81,14.7,467179.84,-0.22,-1.46,14.4,13.948,13.202,474725.08,462377.29,345911.9
2015-11-25,14.21,15.12,15.03,14.12,528449.12,0.7,4.88,14.226,13.728,13.091,456770.09,437925.35,334231.41
2015-11-24,14.26,14.74,14.33,14.13,472878.09,0.28,1.99,13.856,13.517,12.979,428117.99,408473.2,327978.8
2015-11-23,13.71,14.4,14.05,13.56,547779.25,0.27,1.96,13.766,13.372,12.889,463106.71,384200.97,318465.19
2015-11-20,13.8,13.94,13.78,13.38,357339.09,-0.16,-1.15,13.73,13.278,12.814,471938.34,370231.52,310349.99
2015-11-19,13.34,13.98,13.94,13.26,377404.91,0.76,5.77,13.496,13.179,12.722,450029.51,366188.88,306776.77
2015-11-18,13.88,14.25,13.18,13.18,385188.62,-0.7,-5.04,13.23,13.005,12.598,419080.61,353232.0,299213.35
2015-11-17,14.5,14.77,13.88,13.8,647821.69,0.01,0.07,13.178,12.933,12.495,388828.42,332945.05,298999.97
2015-11-16,12.31,13.87,13.87,12.25,591937.38,1.26,9.99,12.978,12.717,12.418,305295.22,278227.93,286434.52
2015-11-13,12.44,12.86,12.61,12.07,247794.94,0.0,0.0,12.826,12.501,12.325,268524.69,234373.01,272146.91
2015-11-12,12.95,12.99,12.61,12.45,222660.44,-0.31,-2.4,12.862,12.455,12.288,282348.25,229446.51,275763.04
2015-11-11,12.86,13.0,12.92,12.67,233927.64,0.04,0.31,12.78,12.453,12.224,287383.39,230537.46,272929.91
2015-11-10,12.8,13.13,12.88,12.7,230155.7,-0.23,-1.75,12.688,12.44,12.128,277061.68,247484.39,272188.92
2015-11-09,12.7,13.27,13.11,12.36,408084.75,0.32,2.5,12.456,12.405,12.048,251160.64,252729.42,274352.69
2015-11-06,12.28,12.85,12.79,12.28,316912.72,0.59,4.84,12.176,12.349,11.936,200221.33,250468.47,265919.1
2015-11-05,12.55,12.6,12.2,12.03,247836.16,-0.26,-2.09,12.048,12.265,11.799,176544.77,247364.67,262591.47
2015-11-04,11.85,12.5,12.46,11.79,182319.06,0.74,6.31,12.126,12.19,11.673,173691.53,245194.7,257518.0
2015-11-03,11.79,11.96,11.72,11.53,100650.5,0.01,0.09,12.192,12.056,11.513,217907.09,265054.89,248528.0
2015-11-02,11.76,12.19,11.71,11.52,153388.2,-0.44,-3.62,12.354,12.119,11.388,254298.21,294641.1,247036.78
2015-10-30,12.33,12.55,12.15,12.03,198529.94,-0.44,-3.5,12.522,12.148,11.26,300715.62,309920.81,242664.62
2015-10-29,13.0,13.06,12.59,12.4,233569.95,-0.2,-1.56,12.482,12.12,11.126,318184.57,322079.58,236906.25
2015-10-28,12.4,13.28,12.79,12.33,403396.88,0.26,2.08,12.254,11.995,10.958,316697.86,315322.35,232040.58
2015-10-27,12.3,12.64,12.53,11.76,282606.06,-0.02,-0.16,11.92,11.815,10.801,312202.68,296893.46,220417.9
2015-10-26,12.13,12.79,12.55,11.78,385475.25,0.6,5.02,11.884,11.691,10.633,334984.0,295975.96,212277.77
2015-10-23,11.44,12.24,11.95,11.39,285874.69,0.5,4.37,11.774,11.523,10.479,319126.0,281369.73,202959.88
2015-10-22,11.06,11.55,11.45,11.03,226136.44,0.33,2.97,11.758,11.333,10.339,325974.59,277818.27,195643.15
2015-10-21,12.1,12.24,11.12,11.12,380920.97,-1.23,-9.96,11.736,11.156,10.205,313946.84,269841.31,189589.0
2015-10-20,12.8,12.8,12.35,12.3,396512.66,0.35,2.92,11.71,10.97,10.083,281584.24,232001.11,180412.92
2015-10-19,12.08,12.18,12.0,11.51,306185.25,0.13,1.09,11.498,10.656,9.91,256967.91,199432.46,169047.5
2015-10-16,11.57,11.88,11.87,11.1,320117.62,0.53,4.67,11.272,10.372,9.715,243613.46,175408.43,161433.31
2015-10-15,10.9,11.37,11.34,10.87,165997.7,0.35,3.19,10.908,10.131,9.571,229661.94,151732.92,153016.87
2015-10-14,11.2,11.45,10.99,10.83,219107.97,-0.3,-2.66,10.576,9.921,9.504,225735.78,148758.82,152820.22
2015-10-13,10.71,11.5,11.29,10.65,273431.0,0.42,3.86,10.23,9.787,9.433,182417.98,143942.34,147910.7
2015-10-12,10.28,10.99,10.87,9.9,239413.03,0.82,8.16,9.814,9.575,9.366,141897.02,128579.59,144300.74
2015-10-09,9.69,10.4,10.05,9.66,250360.02,0.37,3.82,9.472,9.434,9.291,107203.39,124550.02,139355.32
2015-10-08,9.73,9.77,9.68,9.38,146366.86,0.47,5.1,9.354,9.345,9.234,73803.9,113468.04,134211.59
2015-10-07,9.28,9.31,9.26,9.25,2519.0,0.05,0.54,9.266,9.253,9.184,71781.85,109336.7,138798.64
2015-09-30,9.26,9.35,9.21,9.11,70826.17,0.05,0.55,9.344,9.195,9.202,105466.69,128824.73,147338.61
2015-09-29,9.31,9.32,9.16,9.09,65944.91,-0.3,-3.17,9.336,9.163,9.277,115262.17,138662.53,154036.53
2015-09-28,9.24,9.52,9.46,9.07,83362.55,0.22,2.38,9.396,9.057,9.408,141896.65,147458.2,168998.65
2015-09-25,9.5,9.65,9.24,9.01,136256.64,-0.41,-4.25,9.336,9.011,9.489,153132.19,154300.82,181955.73
2015-09-24,9.29,9.65,9.65,9.25,170943.2,0.48,5.23,9.24,9.087,9.548,146891.55,156881.63,193427.93
