date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,5.94,5.94,5.45,5.38,351560.78,-0.5,-8.4,5.878,5.76,5.66,313137.64,294777.92,343723.56
2015-11-26,6.0,6.03,5.95,5.91,221570.09,-0.01,-0.17,5.944,5.77,5.652,346900.97,286782.89,349621.09
2015-11-25,6.01,6.06,5.97,5.9,240668.59,0.0,0.0,5.88,5.743,5.614,336074.44,293859.54,350968.81
2015-11-24,6.05,6.08,5.97,5.83,288741.78,-0.07,-1.16,5.794,5.723,5.571,327604.27,302089.81,351108.3
2015-11-23,5.79,6.05,6.05,5.79,463146.94,0.26,4.49,5.722,5.711,5.535,323836.17,330187.56,349808.78
2015-11-20,5.65,5.96,5.78,5.63,520377.47,0.15,2.66,5.642,5.681,5.497,276418.2,343654.96,351220.79
2015-11-19,5.56,5.65,5.63,5.54,167437.41,0.09,1.62,5.596,5.661,5.465,226664.81,331106.95,337815.31
2015-11-18,5.62,5.65,5.54,5.5,198317.77,-0.08,-1.42,5.606,5.647,5.434,251644.64,365399.17,339467.42
2015-11-17,5.69,5.76,5.61,5.6,269901.28,-0.05,-0.88,5.652,5.637,5.402,276575.34,385017.58,349814.7
2015-11-16,5.46,5.66,5.65,5.46,226057.08,0.1,1.8,5.7,5.597,5.382,336538.95,378266.66,347348.66
2015-11-13,5.61,5.62,5.55,5.5,271610.5,-0.12,-2.12,5.72,5.56,5.358,410891.72,392669.19,349915.25
2015-11-12,5.78,5.8,5.68,5.61,292336.56,-0.09,-1.56,5.726,5.533,5.341,435549.09,412459.29,353564.91
2015-11-11,5.79,5.82,5.77,5.72,322971.28,-0.08,-1.37,5.688,5.485,5.315,479153.71,408078.09,353652.86
2015-11-10,5.66,5.97,5.85,5.65,569719.31,0.11,1.92,5.622,5.419,5.277,493459.83,400126.8,349550.59
2015-11-09,5.64,5.77,5.75,5.5,597820.94,0.17,3.05,5.494,5.358,5.242,419994.36,369430.0,336605.59
2015-11-06,5.51,5.62,5.58,5.48,394897.38,0.09,1.64,5.4,5.312,5.209,374446.66,358786.62,323139.1
2015-11-05,5.45,5.57,5.49,5.38,510359.62,0.05,0.92,5.34,5.268,5.174,389369.49,344523.67,313462.96
2015-11-04,5.19,5.44,5.44,5.18,394501.88,0.23,4.42,5.282,5.221,5.141,337002.47,313535.68,296783.21
2015-11-03,5.29,5.33,5.21,5.16,202392.0,-0.07,-1.33,5.216,5.166,5.102,306793.77,314611.83,281811.13
2015-11-02,5.15,5.44,5.28,5.1,370082.44,0.02,0.38,5.222,5.166,5.075,318865.63,316430.67,276306.87
2015-10-30,5.2,5.35,5.28,5.15,469511.5,0.09,1.73,5.224,5.155,5.045,343126.58,307161.3,261960.98
2015-10-29,5.15,5.23,5.2,5.08,248524.52,0.09,1.76,5.196,5.148,5.012,299677.85,294670.53,246551.15
2015-10-28,5.23,5.25,5.11,5.09,243458.39,-0.14,-2.67,5.16,5.145,4.992,290068.89,299227.63,241333.76
2015-10-27,5.25,5.26,5.24,5.06,262751.31,-0.05,-0.94,5.116,5.135,4.974,322429.88,298974.38,236640.17
2015-10-26,5.23,5.36,5.29,5.15,491387.19,0.14,2.72,5.11,5.126,4.954,313995.72,303781.18,234461.09
