date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,9.3,9.3,8.52,8.41,75475.3,-0.82,-8.78,9.078,8.788,8.539,82300.21,71693.14,69174.91
2015-11-26,9.35,9.67,9.34,9.17,66209.37,0.06,0.65,9.116,8.77,8.502,81905.21,71937.14,67377.74
2015-11-25,9.42,9.46,9.28,9.19,71085.57,-0.14,-1.49,8.95,8.695,8.43,75406.5,73551.9,66252.34
2015-11-24,8.81,9.69,9.42,8.67,124888.0,0.59,6.68,8.77,8.609,8.36,70773.52,71809.75,65244.08
2015-11-23,8.72,9.07,8.83,8.65,73842.83,0.12,1.38,8.586,8.503,8.295,65124.29,65460.39,62490.42
2015-11-20,8.48,8.79,8.71,8.45,73500.26,0.2,2.35,8.498,8.465,8.255,61086.06,64027.69,62501.53
2015-11-19,8.39,8.55,8.51,8.38,33715.86,0.13,1.55,8.424,8.429,8.227,61969.08,61724.59,64874.68
2015-11-18,8.5,8.66,8.38,8.37,47920.63,-0.12,-1.41,8.44,8.403,8.188,71697.29,65739.88,67313.32
2015-11-17,8.44,8.79,8.5,8.35,96641.86,0.11,1.31,8.448,8.404,8.132,72845.99,70413.63,70176.21
2015-11-16,8.22,8.43,8.39,8.12,53651.68,0.05,0.6,8.42,8.359,8.1,65796.49,67259.55,68915.18
2015-11-13,8.46,8.54,8.34,8.21,77915.36,-0.25,-2.91,8.432,8.29,8.073,66969.32,66656.67,71225.06
2015-11-12,8.45,8.75,8.59,8.36,82356.93,0.17,2.02,8.434,8.233,8.057,61480.1,62818.34,76957.47
2015-11-11,8.36,8.47,8.42,8.27,53664.11,0.06,0.72,8.366,8.164,8.024,59782.47,58952.77,79854.7
2015-11-10,8.48,8.6,8.36,8.25,61394.39,-0.09,-1.06,8.36,8.11,7.963,67981.27,58678.4,81169.29
2015-11-09,8.3,8.52,8.45,8.24,59515.83,0.1,1.2,8.298,8.087,7.915,68722.6,59520.45,82284.96
2015-11-06,8.24,8.43,8.35,8.23,50469.23,0.1,1.21,8.148,8.045,7.856,66344.02,60975.37,84441.27
2015-11-05,8.35,8.4,8.25,8.16,73868.81,-0.14,-1.67,8.032,8.024,7.788,64156.59,68024.78,85312.33
2015-11-04,8.04,8.46,8.39,8.01,94658.09,0.34,4.22,7.962,7.973,7.724,58123.08,68886.75,86187.76
2015-11-03,7.75,8.05,8.05,7.66,65101.06,0.35,4.54,7.86,7.86,7.634,49375.53,69938.79,81514.45
2015-11-02,7.72,7.9,7.7,7.55,47622.93,-0.07,-0.9,7.876,7.84,7.56,50318.3,70570.81,79576.2
2015-10-30,7.86,7.96,7.77,7.73,39532.07,-0.13,-1.65,7.942,7.855,7.498,55606.72,75793.45,79157.97
2015-10-29,7.74,8.0,7.9,7.74,43701.23,0.02,0.25,8.016,7.881,7.446,71892.96,91096.59,79296.12
2015-10-28,8.0,8.13,7.88,7.84,50920.38,-0.25,-3.08,7.984,7.883,7.38,79650.42,100756.63,80794.33
2015-10-27,8.0,8.26,8.13,7.6,69814.9,0.1,1.25,7.86,7.815,7.331,90502.05,103660.17,85205.87
2015-10-26,8.1,8.27,8.03,7.93,74065.04,-0.11,-1.35,7.804,7.742,7.249,90823.31,105049.47,84597.47
2015-10-23,7.7,8.48,8.14,7.63,120963.27,0.4,5.17,7.768,7.667,7.181,95980.18,107907.18,86239.51
2015-10-22,7.15,7.76,7.74,7.09,82488.53,0.48,6.61,7.746,7.552,7.12,110300.22,102599.89,85518.67
2015-10-21,7.8,7.86,7.26,7.07,105178.5,-0.59,-7.52,7.782,7.475,7.047,121862.83,103488.77,83461.13
2015-10-20,7.77,7.91,7.85,7.68,71421.23,0.0,0.0,7.77,7.407,6.996,116818.29,93090.12,81470.41
2015-10-19,7.99,8.0,7.85,7.72,99849.38,-0.18,-2.24,7.68,7.28,6.928,119275.62,88581.59,80904.85
2015-10-16,7.8,8.15,8.03,7.65,192563.45,0.11,1.39,7.566,7.141,6.833,119834.17,82522.48,78904.22
