date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,14.9,14.97,13.62,13.57,372031.75,-1.46,-9.68,14.796,14.763,14.971,319951.01,291260.03,350871.43
2015-11-26,15.62,15.69,15.08,15.0,312124.72,-0.38,-2.46,15.114,14.848,15.044,315327.94,297860.37,358181.05
2015-11-25,14.9,15.59,15.46,14.85,353053.06,0.44,2.93,15.062,14.898,15.032,292575.41,310456.91,366596.59
2015-11-24,14.85,15.08,15.02,14.34,208096.81,0.22,1.49,14.828,14.97,15.025,262095.53,328441.44,371001.66
2015-11-23,15.2,15.67,14.8,14.73,354448.69,-0.41,-2.7,14.72,15.026,15.099,285337.11,349712.86,385485.96
2015-11-20,14.8,15.35,15.21,14.7,348916.41,0.39,2.63,14.73,15.096,15.144,262569.06,359032.46,394205.13
2015-11-19,14.4,14.84,14.82,14.3,198362.06,0.53,3.71,14.582,15.114,15.204,280392.8,362203.66,414611.76
2015-11-18,14.64,14.87,14.29,14.25,200653.67,-0.19,-1.31,14.734,15.149,15.272,328338.41,392595.3,438515.29
2015-11-17,14.9,15.16,14.48,14.47,324304.72,-0.37,-2.49,15.112,15.254,15.293,394787.36,414024.88,477948.17
2015-11-16,14.02,14.86,14.85,14.01,240608.44,0.38,2.63,15.332,15.231,15.342,414088.62,405299.19,508159.26
2015-11-13,15.3,15.32,14.47,14.31,438035.12,-1.11,-7.12,15.462,15.178,15.302,455495.86,410482.83,526922.58
2015-11-12,16.28,16.39,15.58,15.37,438090.12,-0.6,-3.71,15.646,15.24,15.234,444014.51,418501.74,531130.73
2015-11-11,15.57,16.35,16.18,15.5,532898.38,0.6,3.85,15.564,15.165,15.096,456852.18,422736.27,534083.03
2015-11-10,15.38,15.93,15.58,15.21,420811.03,0.08,0.52,15.396,15.08,14.896,433262.4,413561.87,525656.05
2015-11-09,15.2,15.75,15.5,14.72,447644.66,0.11,0.71,15.13,15.172,14.734,396509.77,421259.06,528064.49
2015-11-06,14.97,15.6,15.39,14.97,380628.38,0.22,1.45,14.894,15.191,14.563,365469.79,429377.79,525819.72
