date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,24.01,24.47,23.8,23.1,59266.12,-0.37,-1.53,23.908,23.949,24.002,41229.08,47374.64,50337.61
2015-11-26,24.24,24.76,24.17,23.88,50490.49,0.5,2.11,24.088,23.912,23.98,41584.51,44358.37,48473.32
2015-11-25,23.53,23.87,23.67,23.35,34122.93,-0.15,-0.63,24.106,23.915,23.933,39767.06,44510.8,47061.16
2015-11-24,23.94,24.26,23.82,23.23,24893.05,-0.26,-1.08,24.192,23.981,23.895,52122.56,45011.47,46928.69
2015-11-23,24.7,24.87,24.08,23.9,37372.81,-0.62,-2.51,24.108,24.007,23.898,56446.01,49851.46,48139.86
2015-11-20,24.27,25.0,24.7,24.02,61043.28,0.44,1.81,23.99,24.066,23.897,53520.21,55148.91,51113.97
2015-11-19,24.05,24.53,24.26,23.88,41403.23,0.16,0.66,23.736,24.083,23.901,47132.23,55347.45,52249.94
2015-11-18,23.45,25.19,24.1,23.31,95900.44,0.7,2.99,23.724,24.089,23.879,49254.54,59393.38,51841.27
2015-11-17,23.66,24.15,23.4,23.3,46510.29,-0.09,-0.38,23.77,24.149,23.809,37900.39,55868.89,49498.01
2015-11-16,22.97,23.61,23.49,22.91,22743.79,0.06,0.26,23.906,24.109,23.842,43256.92,53338.62,49514.9
2015-11-13,24.0,24.0,23.43,23.12,29103.38,-0.77,-3.18,24.142,24.054,23.835,56777.62,53300.59,51545.02
2015-11-12,24.68,24.68,24.2,23.86,52014.79,-0.13,-0.53,24.43,24.047,23.88,63562.67,52588.26,53179.74
2015-11-11,24.21,24.61,24.33,24.18,39129.68,0.25,1.04,24.454,23.95,23.777,69532.22,49611.53,51765.06
2015-11-10,24.79,24.94,24.08,24.01,73292.94,-0.59,-2.39,24.528,23.808,23.64,73837.4,48845.91,50938.71
2015-11-09,24.83,25.56,24.67,24.36,90347.3,-0.2,-0.8,24.312,23.788,23.561,63420.33,46428.25,48377.37
2015-11-06,24.48,25.26,24.87,24.05,63028.63,0.55,2.26,23.966,23.728,23.449,49823.55,47079.03,45305.8
2015-11-05,24.81,25.21,24.32,23.81,81862.56,-0.38,-1.54,23.664,23.719,23.276,41613.86,49152.42,43347.7
2015-11-04,23.16,24.85,24.7,23.0,60655.58,1.7,7.39,23.446,23.669,23.095,29690.84,44289.15,40171.12
2015-11-03,22.8,23.17,23.0,22.8,21207.59,0.06,0.26,23.088,23.469,22.857,23854.41,43127.12,37175.75
2015-11-02,22.89,23.59,22.94,22.82,22363.4,-0.42,-1.8,23.264,23.574,22.709,29436.17,45691.17,36832.25
2015-10-30,23.24,23.98,23.36,22.81,21980.15,0.13,0.56,23.49,23.615,22.56,44334.5,49789.45,36649.4
2015-10-29,23.17,23.44,23.23,23.0,22247.48,0.32,1.4,23.774,23.713,22.432,56690.99,53771.22,36909.79
2015-10-28,23.5,23.85,22.91,22.72,31473.42,-0.97,-4.06,23.892,23.603,22.268,58887.46,53918.58,36936.25
2015-10-27,23.8,24.12,23.88,22.65,49116.42,-0.19,-0.79,23.85,23.471,22.12,62399.84,53031.52,36083.26
2015-10-26,25.62,25.64,24.07,23.44,96855.02,-0.71,-2.87,23.884,23.333,21.921,61946.17,50326.48,34519.28
2015-10-23,23.95,25.34,24.78,23.48,83762.61,0.96,4.03,23.74,23.169,21.737,55244.4,43532.58,30679.42
2015-10-22,22.92,23.89,23.82,22.65,33229.85,1.12,4.93,23.652,22.833,21.513,50851.45,37542.99,27402.29
2015-10-21,24.1,25.28,22.7,22.2,49035.28,-1.35,-5.61,23.314,22.521,21.322,48949.7,36053.1,27007.18
2015-10-20,23.22,24.34,24.05,23.22,46848.08,0.7,3.0,23.092,22.244,21.207,43663.2,31224.37,26401.17
2015-10-19,23.99,24.34,23.35,23.01,63346.18,-0.99,-4.07,22.782,21.844,21.055,38706.8,27973.32,26715.59
2015-10-16,22.05,24.34,24.34,22.05,61797.86,2.21,9.99,22.598,21.505,20.862,31820.75,23509.34,25169.02
2015-10-15,21.55,22.36,22.13,21.5,23721.09,0.54,2.5,22.014,21.151,20.7,24234.52,20048.37,24388.12
2015-10-14,22.3,22.68,21.59,21.54,22602.81,-0.91,-4.04,21.728,20.932,20.746,23156.5,19953.93,25374.8
2015-10-13,22.18,22.8,22.5,22.01,22066.04,0.07,0.31,21.396,20.768,20.851,18785.53,19135.0,28731.02
2015-10-12,21.39,22.8,22.43,21.15,28915.95,1.01,4.71,20.906,20.508,20.861,17239.84,18712.08,33192.83
2015-10-09,20.5,21.5,21.42,20.41,23866.71,0.72,3.48,20.412,20.305,20.829,15197.94,17826.27,35527.26
