date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,14.18,14.55,13.25,12.99,186282.84,-1.09,-7.6,14.164,14.146,14.71,213086.9,197591.06,226837.64
2015-11-26,15.0,15.0,14.34,14.0,208965.98,-0.74,-4.91,14.258,14.315,14.723,216417.47,197970.79,230195.02
2015-11-25,14.14,15.3,15.08,14.0,298507.84,0.93,6.57,14.178,14.498,14.679,203433.86,197111.66,231463.78
2015-11-24,14.03,14.25,14.15,13.57,143407.73,0.15,1.07,13.868,14.593,14.575,189038.4,180423.3,227602.07
2015-11-23,13.86,14.24,14.0,13.4,228270.09,0.28,2.04,13.928,14.798,14.561,201008.13,185407.77,237659.46
2015-11-20,14.22,14.3,13.72,13.5,202935.73,-0.22,-1.58,14.128,15.01,14.492,182095.22,188143.79,243059.34
2015-11-19,13.6,13.95,13.94,13.46,144047.91,0.41,3.03,14.372,15.256,14.494,179524.11,207014.09,253876.67
2015-11-18,14.53,14.88,13.53,13.45,226530.56,-0.92,-6.37,14.818,15.455,14.466,190789.47,243003.46,269888.53
2015-11-17,15.4,15.99,14.45,14.45,203256.34,-0.55,-3.67,15.318,15.551,14.398,171808.19,252443.27,280259.87
2015-11-16,14.45,15.2,15.0,14.3,133705.58,0.06,0.4,15.668,15.423,14.306,169807.42,248293.99,288039.68
2015-11-13,15.9,16.0,14.94,14.8,190080.16,-1.23,-7.61,15.892,15.273,14.13,194192.35,256084.23,297295.07
2015-11-12,15.96,17.1,16.17,15.68,200374.69,0.14,0.87,16.14,15.13,13.904,234504.07,262419.24,302285.26
2015-11-11,16.1,16.25,16.03,15.77,131624.17,-0.17,-1.05,16.092,14.859,13.57,295217.45,265815.89,304579.2
2015-11-10,15.8,16.5,16.2,15.7,193252.5,0.08,0.5,15.784,14.556,13.222,333078.35,274780.85,315114.01
2015-11-09,15.83,16.8,16.12,15.47,255630.23,-0.06,-0.37,15.178,14.324,12.87,326780.56,289911.14,323677.38
2015-11-06,15.42,16.99,16.18,15.42,391638.75,0.25,1.57,14.654,13.974,12.48,317976.1,297974.9,316550.13
2015-11-05,15.18,15.94,15.93,15.12,503941.59,1.44,9.94,14.12,13.732,12.049,290334.42,300739.26,303043.24
2015-11-04,13.08,14.49,14.49,13.08,320928.66,1.32,10.02,13.626,13.477,11.621,236414.34,296773.6,282561.78
