date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,12.8,13.2,12.21,12.03,385473.44,-0.79,-6.08,12.788,12.765,12.583,371199.29,401282.64,522265.02
2015-11-26,13.29,13.6,13.0,13.0,426264.69,-0.2,-1.51,12.954,12.843,12.625,404396.28,460226.43,543216.53
2015-11-25,12.84,13.4,13.2,12.75,436929.16,0.35,2.72,12.878,12.896,12.638,375341.16,520777.86,578522.63
2015-11-24,12.68,12.88,12.85,12.5,237941.41,0.17,1.34,12.746,12.806,12.665,349381.91,516239.2,612518.02
2015-11-23,12.98,13.01,12.68,12.62,369387.75,-0.36,-2.76,12.74,12.759,12.647,413726.82,551844.29,640593.66
2015-11-20,12.71,13.55,13.04,12.71,551458.38,0.42,3.33,12.742,12.711,12.581,431365.99,564805.54,648618.94
2015-11-19,12.32,12.68,12.62,12.31,280989.12,0.08,0.64,12.732,12.64,12.445,516056.59,568875.13,643588.16
2015-11-18,13.0,13.0,12.54,12.5,307132.91,-0.28,-2.18,12.914,12.621,12.283,666214.55,615706.88,647380.6
2015-11-17,12.8,13.35,12.82,12.62,559665.94,0.13,1.02,12.866,12.591,12.089,683096.48,637414.91,640379.37
2015-11-16,12.26,12.72,12.69,12.13,457583.59,-0.3,-2.31,12.778,12.481,11.878,689961.77,621079.52,622060.08
2015-11-13,13.8,14.14,12.99,12.88,974911.38,-0.54,-3.99,12.68,12.401,11.684,698245.09,643247.4,599559.05
2015-11-12,12.33,13.53,13.53,12.33,1031778.94,1.23,10.0,12.548,12.406,11.449,621693.68,626206.63,558798.54
2015-11-11,12.2,12.35,12.3,12.05,391542.56,-0.08,-0.65,12.328,12.38,11.177,565199.21,636267.4,514202.58
2015-11-10,12.51,12.8,12.38,12.26,593992.38,0.18,1.48,12.316,12.524,10.985,591733.33,708796.84,507705.86
2015-11-09,12.13,12.34,12.2,11.81,499000.19,-0.13,-1.05,12.184,12.535,10.771,552197.26,729343.02,491010.17
2015-11-06,11.94,12.48,12.33,11.85,592154.31,-0.1,-0.81,12.122,12.45,10.608,588249.71,732432.35,483609.55
2015-11-05,12.2,13.1,12.43,11.87,749306.62,0.19,1.55,12.264,12.249,11.32,630719.59,718301.19,459084.83
2015-11-04,11.73,12.29,12.24,11.71,524213.16,0.52,4.44,12.432,11.944,12.032,707335.59,679054.33,426600.81
2015-11-03,11.96,12.1,11.72,11.59,396312.03,-0.17,-1.43,12.732,11.586,12.793,825860.36,643343.83,405848.01
2015-11-02,12.01,12.65,11.89,11.74,679262.44,-1.15,-8.82,12.886,11.274,13.529,906488.77,623040.65,393306.42
2015-10-30,13.09,13.66,13.04,13.0,804503.69,-0.23,-1.73,12.778,10.966,14.184,876614.99,555870.71,365520.48
2015-10-29,14.0,14.08,13.27,12.9,1132386.62,-0.47,-3.42,12.234,10.492,14.762,805882.79,491390.44,329219.46
2015-10-28,13.01,13.74,13.74,12.8,1116837.0,1.25,10.01,11.456,9.974,15.237,650773.06,392137.77,275510.77
2015-10-27,12.17,12.49,12.49,11.66,799454.12,1.14,10.04,10.44,9.445,15.706,460827.3,306614.87,224511.36
2015-10-14,11.28,11.35,11.35,10.85,529893.5,1.03,9.98,9.662,9.006,16.216,339592.53,252677.32,186521.0
2015-10-13,9.38,10.32,10.32,9.18,450842.69,0.94,10.02,9.154,8.765,16.778,235126.43,234786.74,162116.91
2015-10-12,8.66,9.5,9.38,8.6,356838.0,0.72,8.31,8.75,10.39,17.386,176898.1,199868.48,142343.25
2015-10-09,8.65,8.75,8.66,8.46,167108.19,0.06,0.7,8.492,12.12,17.994,133502.47,174147.29,126793.85
2015-10-08,8.56,8.71,8.6,8.41,193280.27,0.3,3.61,8.45,13.999,18.614,152402.44,168352.19,120716.53
2015-10-07,8.5,8.81,8.81,8.5,7563.0,0.51,6.14,8.35,15.783,19.209,165762.1,163572.18,115248.0
2015-09-30,8.32,8.53,8.3,8.19,159701.05,0.21,2.6,8.376,17.401,19.826,234447.05,175170.24,118121.16
2015-09-29,8.23,8.39,8.09,8.0,139859.83,-0.36,-4.26,12.03,19.031,20.586,222838.85,167048.47,114636.68
2015-09-28,7.99,8.66,8.45,7.6,261608.06,0.35,4.32,15.748,20.5,21.367,214792.1,158883.77,111216.17
2015-09-25,8.79,8.82,8.1,8.05,260078.58,-0.84,-9.4,19.548,21.967,22.023,184301.94,142407.86,103240.1
2015-09-24,9.0,9.18,8.94,8.5,350987.75,0.08,0.9,23.216,23.426,22.598,161382.26,120364.68,95453.1
2015-09-23,26.3,26.88,26.57,25.41,101660.02,-0.11,-0.41,26.426,24.79,23.138,115893.43,89447.08,83301.11
2015-09-22,27.88,27.88,26.68,26.6,99626.11,-0.77,-2.81,26.032,24.381,22.907,111258.09,84818.03,82042.15
2015-09-21,26.38,27.72,27.45,25.65,109157.24,1.01,3.82,25.252,23.868,22.792,102975.44,79440.42,79262.4
2015-09-18,26.9,27.38,26.44,25.3,145480.19,1.45,5.8,24.386,23.228,22.694,100513.77,73080.86,76703.16
2015-09-17,24.01,27.05,24.99,23.3,123543.61,0.39,1.58,23.636,22.634,22.737,79347.11,66923.82,73138.1
2015-09-16,22.88,24.99,24.6,22.01,78483.28,1.82,7.99,23.154,22.25,22.807,63000.73,61072.08,70885.07
2015-09-15,23.3,23.79,22.78,22.07,58212.87,-0.34,-1.47,22.73,22.14,23.043,58377.97,62224.9,70584.16
2015-09-14,22.8,24.5,23.12,21.0,96848.9,0.43,1.9,22.484,22.234,23.302,55905.4,63548.57,70636.09
2015-09-11,22.2,22.95,22.69,22.0,39646.87,0.11,0.49,22.07,22.078,23.555,45647.95,64072.35,69025.47
2015-09-10,22.08,23.41,22.58,21.52,41811.73,0.1,0.45,21.632,21.769,23.81,54500.53,70541.51,71309.15
2015-09-09,21.59,22.9,22.48,21.3,55369.48,0.93,4.32,21.346,21.486,24.131,59143.43,77155.13,73836.57
2015-09-08,21.05,21.6,21.55,19.18,45850.0,0.5,2.38,21.55,21.432,24.427,66071.84,79266.27,75499.53
2015-09-07,21.0,21.9,21.05,20.55,45561.66,0.55,2.68,21.984,21.715,24.659,71191.75,79084.39,76316.75
2015-09-02,20.02,22.0,20.5,19.5,83909.8,-0.65,-3.07,22.086,22.16,24.874,82496.75,80325.47,76387.12
2015-09-01,23.45,23.47,21.15,21.15,65026.19,-2.35,-10.0,21.906,22.84,25.123,86582.49,79352.39,76744.13
2015-08-31,24.33,24.99,23.5,22.8,90011.53,-0.22,-0.93,21.626,23.364,25.405,95166.84,80698.07,78703.56
2015-08-28,22.47,23.72,23.72,22.04,71449.57,2.16,10.02,21.314,23.946,25.46,92460.7,78943.41,80501.28
2015-08-27,19.8,21.56,21.56,19.8,102086.64,1.96,10.0,21.446,24.37,25.64,86977.02,77723.6,80784.66
2015-08-26,20.3,20.8,19.6,17.79,104338.5,-0.15,-0.76,22.234,25.032,25.972,78154.19,73978.59,81878.06
2015-08-25,19.75,21.55,19.75,19.75,107947.97,-2.19,-9.98,23.774,25.85,26.446,72122.29,72076.79,83515.14
2015-08-24,24.0,24.0,21.94,21.94,76480.82,-2.44,-10.01,25.102,26.775,26.792,66229.29,70518.0,86482.27
