date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,24.67,24.67,22.4,22.21,94558.48,-2.18,-8.87,23.9,24.003,24.516,93952.61,107189.15,112162.72
2015-11-26,24.52,24.93,24.58,24.2,125874.25,0.06,0.24,24.218,24.223,24.617,104775.05,104678.64,110536.01
2015-11-25,23.83,24.58,24.52,23.71,95068.06,0.67,2.81,24.106,24.287,24.595,97330.67,108993.28,107481.58
2015-11-24,24.15,24.4,23.85,23.33,60464.2,-0.3,-1.24,23.898,24.471,24.574,106947.38,105433.04,107325.35
2015-11-23,24.1,24.68,24.15,24.01,93798.08,0.16,0.67,23.966,24.711,24.64,127990.83,111368.53,115336.55
2015-11-20,24.0,24.35,23.99,23.63,148670.67,-0.03,-0.12,24.106,24.979,24.733,120425.68,120207.87,121909.64
2015-11-19,23.51,24.05,24.02,23.42,88652.34,0.54,2.3,24.228,25.114,24.79,104582.23,115308.0,128673.39
2015-11-18,24.2,24.37,23.48,23.32,143151.62,-0.71,-2.94,24.468,25.241,24.779,120655.9,127147.51,136268.67
2015-11-17,24.99,25.65,24.19,23.88,165681.44,-0.66,-2.66,25.044,25.323,24.795,103918.7,121935.68,149978.13
2015-11-16,23.98,24.9,24.85,23.8,55972.32,0.25,1.02,25.456,25.195,24.691,94746.22,111860.98,146191.7
2015-11-13,24.86,25.1,24.6,24.36,69453.41,-0.62,-2.46,25.852,25.029,24.511,119990.05,117136.29,148900.27
2015-11-12,26.45,26.54,25.22,24.36,169020.69,-1.14,-4.33,26.0,25.011,24.321,126033.77,116393.37,149914.51
2015-11-11,26.48,26.49,26.36,26.0,59465.63,0.11,0.42,26.014,24.902,24.104,133639.12,105969.88,147030.41
2015-11-10,26.4,27.19,26.25,26.0,119819.06,-0.58,-2.16,25.602,24.676,23.756,139952.66,109217.67,147487.67
2015-11-09,25.09,27.19,26.83,24.96,182191.47,1.49,5.88,24.934,24.569,23.413,128975.74,119304.58,144992.98
2015-11-06,25.02,25.88,25.34,24.72,99671.98,0.05,0.2,24.206,24.486,23.038,114282.53,123611.42,141479.97
2015-11-05,24.21,26.5,25.29,24.2,207047.44,0.99,4.07,24.022,24.465,22.687,106752.98,142038.79,140909.61
2015-11-04,22.95,24.31,24.3,22.91,91033.35,1.39,6.07,23.79,24.317,22.315,78300.64,145389.84,134677.02
2015-11-03,23.23,23.6,22.91,22.62,64934.48,-0.28,-1.21,23.75,24.266,21.97,78482.68,178020.59,130150.77
