date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,16.76,16.99,15.26,15.26,190464.88,-1.69,-9.97,16.512,16.208,15.845,208250.94,176922.5,187118.09
2015-11-26,17.53,17.53,16.95,16.9,193289.62,-0.5,-2.87,16.662,16.28,15.803,197812.76,177994.48,183448.73
2015-11-25,16.4,17.88,17.45,16.35,311090.81,0.86,5.18,16.432,16.299,15.694,182579.62,189876.19,179186.05
2015-11-24,16.43,16.59,16.59,15.88,121419.21,0.28,1.72,15.98,16.252,15.553,146479.22,193985.53,171424.81
2015-11-23,16.01,17.15,16.31,15.85,224990.2,0.3,1.87,15.832,16.167,15.496,165483.18,203188.49,175951.29
2015-11-20,15.81,16.3,16.01,15.6,138273.95,0.21,1.33,15.904,16.126,15.453,145594.06,205469.98,177620.35
2015-11-19,15.29,15.98,15.8,15.21,117123.91,0.61,4.02,15.898,16.045,15.449,158176.19,207253.7,188377.55
2015-11-18,15.84,15.95,15.19,15.17,130588.81,-0.66,-4.16,16.166,15.942,15.394,197172.77,210980.48,194306.17
2015-11-17,16.88,16.96,15.85,15.79,216439.02,-0.82,-4.92,16.524,15.932,15.311,241491.84,213063.11,202390.2
2015-11-16,15.27,16.68,16.67,15.23,125544.61,0.69,4.32,16.502,15.748,15.27,240893.8,199270.67,204380.93
2015-11-13,16.79,16.99,15.98,15.9,201184.62,-1.16,-6.77,16.348,15.481,15.137,265345.89,197313.68,206416.18
2015-11-12,17.2,17.46,17.14,16.5,312106.78,0.16,0.94,16.192,15.326,15.059,256331.21,188902.98,205817.16
2015-11-11,15.76,17.31,16.98,15.38,352184.19,1.24,7.88,15.718,15.088,14.93,224788.2,168495.9,200230.06
2015-11-10,15.6,16.3,15.74,15.48,213448.8,-0.16,-1.01,15.34,14.853,14.791,184634.38,148864.08,191408.82
2015-11-09,15.0,15.97,15.9,14.82,247805.08,0.7,4.61,14.994,14.824,14.75,157647.54,148714.1,191924.54
2015-11-06,14.89,15.25,15.2,14.77,156111.22,0.43,2.91,14.614,14.779,14.674,129281.46,149770.73,191314.58
2015-11-05,15.09,15.25,14.77,14.66,154391.7,-0.32,-2.12,14.46,14.852,14.583,121474.74,169501.39,190052.08
2015-11-04,14.15,15.11,15.09,14.07,151415.09,1.08,7.71,14.458,14.845,14.51,112203.61,177631.86,189356.44
2015-11-03,14.1,14.29,14.01,13.86,78514.61,0.01,0.07,14.366,14.689,14.395,113093.79,191717.29,181935.81
2015-11-02,14.04,14.78,14.0,13.89,105974.66,-0.43,-2.98,14.654,14.791,14.329,139780.65,209491.2,182260.9
2015-10-30,14.75,14.96,14.43,14.25,117077.65,-0.33,-2.24,14.944,14.793,14.263,170260.01,215518.69,182995.12
2015-10-29,14.89,15.0,14.76,14.41,108036.02,0.13,0.89,15.244,14.792,14.204,217528.04,222731.34,184500.26
2015-10-28,15.3,15.43,14.63,14.48,155866.0,-0.82,-5.31,15.232,14.771,14.088,243060.12,231964.22,189373.54
2015-10-27,15.13,15.65,15.45,14.2,211948.92,0.0,0.0,15.012,14.729,14.047,270340.78,233953.55,195351.63
2015-10-26,16.0,16.0,15.45,15.11,258371.44,-0.48,-3.01,14.928,14.675,13.952,279201.75,235134.98,200895.46
2015-10-23,15.2,16.1,15.93,15.0,353417.84,1.23,8.37,14.642,14.568,13.818,260777.37,232858.42,200004.83
2015-10-22,13.38,14.78,14.7,13.38,235696.38,1.17,8.65,14.34,14.313,13.67,227934.63,210602.77,196240.63
2015-10-21,14.99,15.66,13.53,13.53,292269.34,-1.5,-9.98,14.31,14.175,13.526,220868.32,201081.01,195336.36
