date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,5.44,5.46,5.09,5.03,1085304.25,-0.37,-6.78,5.43,5.493,5.483,793860.6,835503.91,986376.03
2015-11-26,5.54,5.56,5.46,5.46,749077.56,-0.06,-1.09,5.542,5.529,5.49,827796.27,808291.43,959374.76
2015-11-25,5.5,5.54,5.52,5.48,641602.06,0.0,0.0,5.568,5.542,5.481,818707.05,831064.28,952047.17
2015-11-24,5.53,5.56,5.52,5.45,579852.06,-0.04,-0.72,5.57,5.558,5.469,871298.46,876632.12,957370.08
2015-11-23,5.63,5.66,5.56,5.55,913467.06,-0.09,-1.59,5.57,5.567,5.46,949425.54,932106.17,972437.63
2015-11-20,5.58,5.72,5.65,5.56,1254982.62,0.06,1.07,5.556,5.572,5.453,877147.22,1009048.37,995300.36
2015-11-19,5.54,5.6,5.59,5.51,703631.44,0.06,1.08,5.516,5.56,5.437,788786.59,1020116.81,980342.66
2015-11-18,5.52,5.63,5.53,5.46,904559.12,0.01,0.18,5.516,5.55,5.423,843421.51,1167538.22,994959.94
2015-11-17,5.52,5.63,5.52,5.5,970487.44,0.03,0.55,5.546,5.535,5.408,881965.79,1174957.6,1025298.6
2015-11-16,5.39,5.49,5.49,5.35,552075.5,0.04,0.73,5.564,5.503,5.406,914786.8,1123246.03,1027125.42
2015-11-13,5.53,5.56,5.45,5.45,813179.44,-0.14,-2.5,5.588,5.473,5.401,1140949.52,1137248.16,1049402.53
2015-11-12,5.7,5.72,5.59,5.55,976806.06,-0.09,-1.58,5.604,5.451,5.4,1251447.04,1110458.08,1072838.38
2015-11-11,5.62,5.69,5.68,5.57,1097280.5,0.07,1.25,5.584,5.419,5.39,1491654.92,1073030.05,1069089.02
2015-11-10,5.6,5.66,5.61,5.53,1134592.5,0.0,0.0,5.524,5.379,5.37,1467949.41,1038108.04,1057565.46
2015-11-09,5.64,5.72,5.61,5.54,1682889.12,0.08,1.45,5.442,5.353,5.359,1331705.26,1012769.08,1035426.61
2015-11-06,5.48,5.57,5.53,5.45,1365667.0,0.04,0.73,5.358,5.334,5.349,1133546.79,981552.35,1011977.35
2015-11-05,5.39,5.64,5.49,5.38,2177845.5,0.11,2.04,5.298,5.314,5.334,969469.13,940568.51,978121.69
2015-11-04,5.2,5.4,5.38,5.2,978752.94,0.18,3.46,5.254,5.295,5.316,654405.18,822381.66,897288.21
2015-11-03,5.21,5.25,5.2,5.17,453371.75,0.01,0.19,5.234,5.281,5.298,608266.68,875639.6,849311.5
2015-11-02,5.17,5.38,5.19,5.13,692096.75,-0.04,-0.77,5.264,5.309,5.287,693832.9,931004.8,840578.27
2015-10-30,5.27,5.28,5.23,5.19,545278.69,-0.04,-0.76,5.31,5.328,5.275,829557.9,961556.89,826842.89
2015-10-29,5.3,5.34,5.27,5.24,602525.75,-0.01,-0.19,5.33,5.349,5.267,911667.89,1035218.69,817602.18
2015-10-28,5.31,5.39,5.28,5.25,748060.44,-0.07,-1.31,5.336,5.361,5.256,990358.14,1065147.99,816351.97
2015-10-27,5.37,5.4,5.35,5.21,881202.88,-0.07,-1.29,5.328,5.36,5.251,1143012.53,1077022.88,798607.27
2015-10-26,5.41,5.55,5.42,5.34,1370721.75,0.09,1.69,5.354,5.364,5.241,1168176.7,1058084.14,784970.55
2015-10-23,5.31,5.35,5.33,5.24,955828.62,0.03,0.57,5.346,5.364,5.235,1093555.89,1042402.36,753083.29
2015-10-22,5.2,5.31,5.3,5.16,995977.0,0.06,1.15,5.368,5.353,5.233,1158769.49,1015674.86,739164.3
2015-10-21,5.48,5.58,5.24,5.13,1511332.38,-0.24,-4.38,5.386,5.337,5.227,1139937.84,972194.76,716887.67
2015-10-20,5.38,5.48,5.48,5.36,1007023.75,0.1,1.86,5.392,5.314,5.222,1011033.24,822983.41,696407.46
2015-10-19,5.46,5.48,5.38,5.33,997617.69,-0.06,-1.1,5.374,5.265,5.212,947991.58,750151.75,694125.23
2015-10-16,5.4,5.49,5.44,5.37,1281896.62,0.05,0.93,5.382,5.222,5.187,991248.84,692128.89,696267.18
2015-10-15,5.25,5.39,5.39,5.23,901818.75,0.12,2.28,5.338,5.185,5.176,872580.24,599985.66,686173.67
2015-10-14,5.32,5.38,5.27,5.25,866809.38,-0.12,-2.23,5.288,5.15,5.182,804451.68,567555.96,664798.87
2015-10-13,5.37,5.42,5.39,5.34,691815.44,-0.03,-0.55,5.236,5.142,5.194,634933.58,520191.65,652613.85
2015-10-12,5.22,5.49,5.42,5.2,1213904.0,0.2,3.83,5.156,5.118,5.209,552311.92,511856.96,670717.33
2015-10-09,5.14,5.29,5.22,5.13,688553.62,0.08,1.56,5.062,5.106,5.217,393008.93,463764.21,641626.34
2015-10-08,5.15,5.21,5.14,5.1,561175.94,0.15,3.01,5.032,5.113,5.225,327391.09,462653.73,642375.42
2015-10-07,5.01,5.06,5.01,5.0,19218.9,0.02,0.4,5.012,5.117,5.236,330660.24,461580.59,656485.73
2015-09-30,4.98,5.03,4.99,4.96,278707.12,0.04,0.81,5.048,5.129,5.273,405449.72,569831.51,739069.33
2015-09-29,5.01,5.02,4.95,4.91,417389.09,-0.12,-2.37,5.08,5.158,5.311,471402.0,638098.72,800166.58
2015-09-28,5.05,5.08,5.07,5.01,360464.41,0.03,0.59,5.15,5.151,5.345,534519.48,700405.47,855759.57
2015-09-25,5.17,5.22,5.04,5.01,577521.69,-0.15,-2.89,5.194,5.166,5.354,597916.38,772361.68,896776.37
2015-09-24,5.16,5.25,5.19,5.15,393166.31,0.04,0.78,5.222,5.214,5.352,592500.94,762041.78,949333.37
2015-09-23,5.21,5.27,5.15,5.13,608468.5,-0.15,-2.83,5.21,5.246,5.346,734213.3,785036.05,991831.86
2015-09-22,5.29,5.37,5.3,5.25,732976.5,0.01,0.19,5.236,5.3,5.37,804795.44,829577.7,1028952.6
2015-09-21,5.13,5.32,5.29,5.1,677448.88,0.11,2.12,5.152,5.327,5.418,866291.46,819488.48,1053842.62
2015-09-18,5.15,5.23,5.18,5.11,550444.5,0.05,0.97,5.138,5.337,5.484,946806.99,822097.1,1087187.12
2015-09-17,5.26,5.48,5.13,5.12,1101728.12,-0.15,-2.84,5.206,5.354,5.571,931582.63,851390.88,1162820.13
2015-09-16,4.91,5.36,5.28,4.87,961379.19,0.4,8.2,5.282,5.416,5.65,835858.81,908307.15,1254158.35
2015-09-15,5.08,5.19,4.88,4.82,1040456.62,-0.34,-6.51,5.364,5.463,5.759,854359.97,962234.43,1333829.83
2015-09-14,5.66,5.73,5.22,5.1,1080026.5,-0.3,-5.43,5.502,5.539,5.883,772685.49,1011113.67,1427200.62
2015-09-11,5.51,5.58,5.52,5.44,474322.72,0.01,0.18,5.536,5.542,5.997,697387.22,1021191.06,1559296.94
2015-09-10,5.6,5.64,5.51,5.5,623109.0,-0.18,-3.16,5.502,5.49,6.081,771199.12,1136624.96,1751278.68
