date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-11-27,6.92,6.99,6.83,6.8,3419.0,-0.16,-2.29,6.944,6.941,6.797,2734.76,2266.93,2387.03
2015-11-26,6.99,7.01,6.99,6.95,1135.0,-0.01,-0.14,6.97,6.941,6.769,2297.76,2099.77,2346.28
2015-11-25,6.98,7.02,7.0,6.86,2286.8,0.07,1.01,6.97,6.928,6.737,2572.61,2046.47,2469.63
2015-11-24,6.97,7.0,6.93,6.88,3169.0,-0.04,-0.57,6.95,6.919,6.7,2305.85,1978.28,2496.23
2015-11-23,6.88,7.0,6.97,6.84,3664.0,0.01,0.14,6.95,6.92,6.671,2279.5,1959.28,2440.33
2015-11-20,7.0,7.0,6.96,6.92,1234.0,-0.03,-0.43,6.938,6.916,6.64,1799.1,2090.68,2369.93
2015-11-19,6.93,7.0,6.99,6.87,2509.25,0.09,1.3,6.912,6.894,6.617,1901.78,2451.61,2479.98
2015-11-18,6.97,6.97,6.9,6.85,953.0,-0.03,-0.43,6.886,6.841,6.592,1520.33,2469.56,2597.26
2015-11-17,6.86,6.99,6.93,6.86,3037.25,0.02,0.29,6.888,6.791,6.556,1650.7,2598.76,2786.21
2015-11-16,6.37,6.92,6.91,6.37,1262.0,0.08,1.17,6.89,6.722,6.533,1639.05,2503.28,2798.54
2015-11-13,6.86,6.86,6.83,6.67,1747.39,-0.03,-0.44,6.894,6.653,6.502,2382.25,2507.13,3047.66
2015-11-12,6.95,6.95,6.86,6.81,602.0,-0.05,-0.72,6.876,6.596,6.462,3001.45,2592.79,3160.92
2015-11-11,6.9,6.95,6.91,6.8,1604.87,-0.03,-0.43,6.796,6.546,6.413,3418.8,2892.79,3200.72
2015-11-10,6.94,7.05,6.94,6.89,2979.0,0.01,0.14,6.694,6.48,6.358,3546.83,3014.18,3177.83
2015-11-09,6.74,7.06,6.93,6.7,4978.0,0.19,2.82,6.554,6.421,6.304,3367.5,2921.39,3144.83
2015-11-06,6.46,6.78,6.74,6.39,4843.37,0.28,4.33,6.412,6.364,6.245,2632.0,2649.19,2997.03
